Zipcode,City,State,Zone,Country,Airport,Airport Name,Airport Zip Code,Airport Country
12475,RUBY,NY,3,United States,ALB,ALBANY,12211,United States
12477,SAUGERTIES,NY,3,United States,ALB,ALBANY,12211,United States
12480,SHANDAKEN,NY,3,United States,ALB,ALBANY,12211,United States
12481,SHOKAN,NY,3,United States,ALB,ALBANY,12211,United States
12482,SOUTH CAIRO,NY,3,United States,ALB,ALBANY,12211,United States
12484,STONE RIDGE,NY,3,United States,ALB,ALBANY,12211,United States
12485,TANNERSVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12486,TILLSON,NY,3,United States,ALB,ALBANY,12211,United States
12490,WEST CAMP,NY,3,United States,ALB,ALBANY,12211,United States
12491,WEST HURLEY,NY,3,United States,ALB,ALBANY,12211,United States
12492,WEST KILL,NY,3,United States,ALB,ALBANY,12211,United States
12494,WEST SHOKAN,NY,3,United States,ALB,ALBANY,12211,United States
12495,WILLOW,NY,3,United States,ALB,ALBANY,12211,United States
12496,WINDHAM,NY,3,United States,ALB,ALBANY,12211,United States
12498,WOODSTOCK,NY,3,United States,ALB,ALBANY,12211,United States
12502,ANCRAM,NY,3,United States,ALB,ALBANY,12211,United States
12503,ANCRAMDALE,NY,3,United States,ALB,ALBANY,12211,United States
12504,RED HOOK,NY,3,United States,ALB,ALBANY,12211,United States
12507,RED HOOK,NY,3,United States,ALB,ALBANY,12211,United States
12513,CLAVERACK,NY,3,United States,ALB,ALBANY,12211,United States
12516,COPAKE,NY,3,United States,ALB,ALBANY,12211,United States
12517,COPAKE FALLS,NY,3,United States,ALB,ALBANY,12211,United States
12521,CRARYVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12523,ELIZAVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12526,GERMANTOWN,NY,3,United States,ALB,ALBANY,12211,United States
12529,HILLSDALE,NY,3,United States,ALB,ALBANY,12211,United States
12530,HOLLOWVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12534,HUDSON,NY,3,United States,ALB,ALBANY,12211,United States
12541,LIVINGSTON,NY,3,United States,ALB,ALBANY,12211,United States
12544,MELLENVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12546,MILLERTON,NY,3,United States,ALB,ALBANY,12211,United States
12565,PHILMONT,NY,3,United States,ALB,ALBANY,12211,United States
12567,PINE PLAINS,NY,3,United States,ALB,ALBANY,12211,United States
12571,RED HOOK,NY,3,United States,ALB,ALBANY,12211,United States
12572,RHINEBECK,NY,3,United States,ALB,ALBANY,12211,United States
12574,RHINECLIFF,NY,3,United States,ALB,ALBANY,12211,United States
12583,TIVOLI,NY,3,United States,ALB,ALBANY,12211,United States
12593,WEST COPAKE,NY,3,United States,ALB,ALBANY,12211,United States
12801,QUEENSBURY,NY,3,United States,ALB,ALBANY,12211,United States
12803,GLENS FALLS,NY,3,United States,ALB,ALBANY,12211,United States
12804,QUEENSBURY,NY,3,United States,ALB,ALBANY,12211,United States
12808,ADIRONDACK,NY,3,United States,ALB,ALBANY,12211,United States
12809,ARGYLE,NY,3,United States,ALB,ALBANY,12211,United States
12810,ATHOL,NY,3,United States,ALB,ALBANY,12211,United States
12811,BAKERS MILLS,NY,3,United States,ALB,ALBANY,12211,United States
12812,BLUE MOUNTAIN LAKE,NY,3,United States,ALB,ALBANY,12211,United States
12814,BOLTON LANDING,NY,3,United States,ALB,ALBANY,12211,United States
12815,BRANT LAKE,NY,3,United States,ALB,ALBANY,12211,United States
12816,CAMBRIDGE,NY,3,United States,ALB,ALBANY,12211,United States
12817,CHESTERTOWN,NY,3,United States,ALB,ALBANY,12211,United States
12819,CLEMONS,NY,3,United States,ALB,ALBANY,12211,United States
12820,CLEVERDALE,NY,3,United States,ALB,ALBANY,12211,United States
12821,COMSTOCK,NY,3,United States,ALB,ALBANY,12211,United States
12822,CORINTH,NY,3,United States,ALB,ALBANY,12211,United States
12823,COSSAYUNA,NY,3,United States,ALB,ALBANY,12211,United States
12824,DIAMOND POINT,NY,3,United States,ALB,ALBANY,12211,United States
12827,FORT ANN,NY,3,United States,ALB,ALBANY,12211,United States
12828,FORT EDWARD,NY,3,United States,ALB,ALBANY,12211,United States
12831,GANSEVOORT,NY,3,United States,ALB,ALBANY,12211,United States
12832,GRANVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12834,GREENWICH,NY,3,United States,ALB,ALBANY,12211,United States
12835,HADLEY,NY,3,United States,ALB,ALBANY,12211,United States
12836,HAGUE,NY,3,United States,ALB,ALBANY,12211,United States
12837,HAMPTON,NY,3,United States,ALB,ALBANY,12211,United States
12838,HARTFORD,NY,3,United States,ALB,ALBANY,12211,United States
12839,HUDSON FALLS,NY,3,United States,ALB,ALBANY,12211,United States
12841,HULETTS LANDING,NY,3,United States,ALB,ALBANY,12211,United States
12842,INDIAN LAKE,NY,3,United States,ALB,ALBANY,12211,United States
12843,JOHNSBURG,NY,3,United States,ALB,ALBANY,12211,United States
12844,PILOT KNOB,NY,3,United States,ALB,ALBANY,12211,United States
12845,LAKE GEORGE,NY,3,United States,ALB,ALBANY,12211,United States
12846,LAKE LUZERNE,NY,3,United States,ALB,ALBANY,12211,United States
12847,LONG LAKE,NY,3,United States,ALB,ALBANY,12211,United States
12848,MIDDLE FALLS,NY,3,United States,ALB,ALBANY,12211,United States
12849,MIDDLE GRANVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12850,MIDDLE GROVE,NY,3,United States,ALB,ALBANY,12211,United States
12851,MINERVA,NY,3,United States,ALB,ALBANY,12211,United States
12852,NEWCOMB,NY,3,United States,ALB,ALBANY,12211,United States
12853,NORTH CREEK,NY,3,United States,ALB,ALBANY,12211,United States
12854,NORTH GRANVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12855,NORTH HUDSON,NY,3,United States,ALB,ALBANY,12211,United States
12856,NORTH RIVER,NY,3,United States,ALB,ALBANY,12211,United States
12857,OLMSTEDVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12858,TICONDEROGA,NY,3,United States,ALB,ALBANY,12211,United States
12859,PORTER CORNERS,NY,3,United States,ALB,ALBANY,12211,United States
12860,POTTERSVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12861,PUTNAM STATION,NY,3,United States,ALB,ALBANY,12211,United States
12862,RIPARIUS,NY,3,United States,ALB,ALBANY,12211,United States
12863,ROCK CITY FALLS,NY,3,United States,ALB,ALBANY,12211,United States
12864,SABAEL,NY,3,United States,ALB,ALBANY,12211,United States
12865,SALEM,NY,3,United States,ALB,ALBANY,12211,United States
12866,SARATOGA SPRINGS,NY,3,United States,ALB,ALBANY,12211,United States
12870,SCHROON LAKE,NY,3,United States,ALB,ALBANY,12211,United States
12871,SCHUYLERVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12872,SEVERANCE,NY,3,United States,ALB,ALBANY,12211,United States
12873,SHUSHAN,NY,3,United States,ALB,ALBANY,12211,United States
12874,SILVER BAY,NY,3,United States,ALB,ALBANY,12211,United States
12878,STONY CREEK,NY,3,United States,ALB,ALBANY,12211,United States
12879,TAHAWUS,NY,3,United States,ALB,ALBANY,12211,United States
12883,TICONDEROGA,NY,3,United States,ALB,ALBANY,12211,United States
12884,VICTORY MILLS,NY,3,United States,ALB,ALBANY,12211,United States
12885,WARRENSBURG,NY,3,United States,ALB,ALBANY,12211,United States
12886,WEVERTOWN,NY,3,United States,ALB,ALBANY,12211,United States
12887,WHITEHALL,NY,3,United States,ALB,ALBANY,12211,United States
12912,AU SABLE FORKS,NY,3,United States,ALB,ALBANY,12211,United States
12913,BLOOMINGDALE,NY,3,United States,ALB,ALBANY,12211,United States
12914,BOMBAY,NY,3,United States,ALB,ALBANY,12211,United States
12915,BRAINARDSVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12916,BRUSHTON,NY,3,United States,ALB,ALBANY,12211,United States
12917,BURKE,NY,3,United States,ALB,ALBANY,12211,United States
12918,CADYVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12920,CHATEAUGAY,NY,3,United States,ALB,ALBANY,12211,United States
12922,CHILDWOLD,NY,3,United States,ALB,ALBANY,12211,United States
12923,CHURUBUSCO,NY,3,United States,ALB,ALBANY,12211,United States
12926,CONSTABLE,NY,3,United States,ALB,ALBANY,12211,United States
12927,CRANBERRY LAKE,NY,3,United States,ALB,ALBANY,12211,United States
12928,CROWN POINT,NY,3,United States,ALB,ALBANY,12211,United States
12929,DANNEMORA,NY,3,United States,ALB,ALBANY,12211,United States
12930,DICKINSON CENTER,NY,3,United States,ALB,ALBANY,12211,United States
12932,ELIZABETHTOWN,NY,3,United States,ALB,ALBANY,12211,United States
12933,ELLENBURG,NY,3,United States,ALB,ALBANY,12211,United States
12934,ELLENBURG CENTER,NY,3,United States,ALB,ALBANY,12211,United States
12935,ELLENBURG DEPOT,NY,3,United States,ALB,ALBANY,12211,United States
12936,ESSEX,NY,3,United States,ALB,ALBANY,12211,United States
12937,FORT COVINGTON,NY,3,United States,ALB,ALBANY,12211,United States
12939,GABRIELS,NY,3,United States,ALB,ALBANY,12211,United States
12941,JAY,NY,3,United States,ALB,ALBANY,12211,United States
12942,KEENE,NY,3,United States,ALB,ALBANY,12211,United States
12943,KEENE VALLEY,NY,3,United States,ALB,ALBANY,12211,United States
12945,UPPER SAINT REGIS,NY,3,United States,ALB,ALBANY,12211,United States
12946,LAKE PLACID,NY,3,United States,ALB,ALBANY,12211,United States
12949,LAWRENCEVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12950,LEWIS,NY,3,United States,ALB,ALBANY,12211,United States
12952,LYON MOUNTAIN,NY,3,United States,ALB,ALBANY,12211,United States
12953,MALONE,NY,3,United States,ALB,ALBANY,12211,United States
12955,MERRILL,NY,3,United States,ALB,ALBANY,12211,United States
12956,MINEVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12957,MOIRA,NY,3,United States,ALB,ALBANY,12211,United States
12959,MOOERS FORKS,NY,3,United States,ALB,ALBANY,12211,United States
12960,MORIAH,NY,3,United States,ALB,ALBANY,12211,United States
12961,MORIAH CENTER,NY,3,United States,ALB,ALBANY,12211,United States
12962,MORRISONVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12964,NEW RUSSIA,NY,3,United States,ALB,ALBANY,12211,United States
12965,FORT JACKSON,NY,3,United States,ALB,ALBANY,12211,United States
12966,WEST BANGOR,NY,3,United States,ALB,ALBANY,12211,United States
12967,NORTH LAWRENCE,NY,3,United States,ALB,ALBANY,12211,United States
12969,OWLS HEAD,NY,3,United States,ALB,ALBANY,12211,United States
12970,PAUL SMITHS,NY,3,United States,ALB,ALBANY,12211,United States
12973,PIERCEFIELD,NY,3,United States,ALB,ALBANY,12211,United States
12974,PORT HENRY,NY,3,United States,ALB,ALBANY,12211,United States
12975,PORT KENT,NY,3,United States,ALB,ALBANY,12211,United States
12976,RAINBOW LAKE,NY,3,United States,ALB,ALBANY,12211,United States
12977,RAY BROOK,NY,3,United States,ALB,ALBANY,12211,United States
12978,REDFORD,NY,3,United States,ALB,ALBANY,12211,United States
12980,SAINT REGIS FALLS,NY,3,United States,ALB,ALBANY,12211,United States
12981,SARANAC,NY,3,United States,ALB,ALBANY,12211,United States
12983,SARANAC LAKE,NY,3,United States,ALB,ALBANY,12211,United States
12985,SCHUYLER FALLS,NY,3,United States,ALB,ALBANY,12211,United States
12987,UPPER JAY,NY,3,United States,ALB,ALBANY,12211,United States
12989,LOON LAKE,NY,3,United States,ALB,ALBANY,12211,United States
12993,WESTPORT,NY,3,United States,ALB,ALBANY,12211,United States
12995,WHIPPLEVILLE,NY,3,United States,ALB,ALBANY,12211,United States
12997,WHITEFACE MOUNTAIN,NY,3,United States,ALB,ALBANY,12211,United States
12998,WITHERBEE,NY,3,United States,ALB,ALBANY,12211,United States
13317,CANAJOHARIE,NY,3,United States,ALB,ALBANY,12211,United States
13320,CHERRY VALLEY,NY,3,United States,ALB,ALBANY,12211,United States
13326,COOPERSTOWN,NY,3,United States,ALB,ALBANY,12211,United States
13331,EAGLE BAY,NY,3,United States,ALB,ALBANY,12211,United States
13333,EAST SPRINGFIELD,NY,3,United States,ALB,ALBANY,12211,United States
13337,FLY CREEK,NY,3,United States,ALB,ALBANY,12211,United States
13339,FORT PLAIN,NY,3,United States,ALB,ALBANY,12211,United States
13360,INLET,NY,3,United States,ALB,ALBANY,12211,United States
13365,LITTLE FALLS,NY,3,United States,ALB,ALBANY,12211,United States
13410,NELLISTON,NY,3,United States,ALB,ALBANY,12211,United States
13436,RAQUETTE LAKE,NY,3,United States,ALB,ALBANY,12211,United States
13450,ROSEBOOM,NY,3,United States,ALB,ALBANY,12211,United States
13452,SAINT JOHNSVILLE,NY,3,United States,ALB,ALBANY,12211,United States
13454,SALISBURY CENTER,NY,3,United States,ALB,ALBANY,12211,United States
13459,SHARON SPRINGS,NY,3,United States,ALB,ALBANY,12211,United States
13468,SPRINGFIELD CENTER,NY,3,United States,ALB,ALBANY,12211,United States
13470,STRATFORD,NY,3,United States,ALB,ALBANY,12211,United States
13488,WESTFORD,NY,3,United States,ALB,ALBANY,12211,United States
13698,WOODVILLE,NY,3,United States,ALB,ALBANY,12211,United States
13747,COLLIERSVILLE,NY,3,United States,ALB,ALBANY,12211,United States
13750,DAVENPORT,NY,3,United States,ALB,ALBANY,12211,United States
13751,DAVENPORT CENTER,NY,3,United States,ALB,ALBANY,12211,United States
13753,MEREDITH,NY,3,United States,ALB,ALBANY,12211,United States
13756,EAST BRANCH,NY,3,United States,ALB,ALBANY,12211,United States
13757,EAST MEREDITH,NY,3,United States,ALB,ALBANY,12211,United States
13774,FISHS EDDY,NY,3,United States,ALB,ALBANY,12211,United States
13782,HAMDEN,NY,3,United States,ALB,ALBANY,12211,United States
13786,HARPERSFIELD,NY,3,United States,ALB,ALBANY,12211,United States
13788,HOBART,NY,3,United States,ALB,ALBANY,12211,United States
13807,MILFORD,NY,3,United States,ALB,ALBANY,12211,United States
13820,Oneonta,NY,3,United States,ALB,ALBANY,12211,United States
13837,SHINHOPPLE,NY,3,United States,ALB,ALBANY,12211,United States
13842,SOUTH KORTRIGHT,NY,3,United States,ALB,ALBANY,12211,United States
13847,TROUT CREEK,NY,3,United States,ALB,ALBANY,12211,United States
13856,WALTON,NY,3,United States,ALB,ALBANY,12211,United States
13860,WEST DAVENPORT,NY,3,United States,ALB,ALBANY,12211,United States
73645,ERICK,OK,6,United States,AMA,AMARILLO,79111,United States
73939,GOODWELL,OK,6,United States,AMA,AMARILLO,79111,United States
73942,GUYMON,OK,6,United States,AMA,AMARILLO,79111,United States
73949,TEXHOMA,OK,6,United States,AMA,AMARILLO,79111,United States
79001,ADRIAN,TX,6,United States,AMA,AMARILLO,79111,United States
79002,ALANREED,TX,6,United States,AMA,AMARILLO,79111,United States
79007,PHILLIPS,TX,6,United States,AMA,AMARILLO,79111,United States
79008,BORGER,TX,6,United States,AMA,AMARILLO,79111,United States
79009,BOVINA,TX,6,United States,AMA,AMARILLO,79111,United States
79010,BOYS RANCH,TX,6,United States,AMA,AMARILLO,79111,United States
79012,BUSHLAND,TX,6,United States,AMA,AMARILLO,79111,United States
79013,CACTUS,TX,6,United States,AMA,AMARILLO,79111,United States
79015,CANYON,TX,6,United States,AMA,AMARILLO,79111,United States
79016,CANYON,TX,6,United States,AMA,AMARILLO,79111,United States
79018,CHANNING,TX,6,United States,AMA,AMARILLO,79111,United States
79019,CLAUDE,TX,6,United States,AMA,AMARILLO,79111,United States
79022,DALHART,TX,6,United States,AMA,AMARILLO,79111,United States
79025,DAWN,TX,6,United States,AMA,AMARILLO,79111,United States
79027,DIMMITT,TX,6,United States,AMA,AMARILLO,79111,United States
79029,DUMAS,TX,6,United States,AMA,AMARILLO,79111,United States
79035,FRIONA,TX,6,United States,AMA,AMARILLO,79111,United States
79036,FRITCH,TX,6,United States,AMA,AMARILLO,79111,United States
79039,GROOM,TX,6,United States,AMA,AMARILLO,79111,United States
79040,GRUVER,TX,6,United States,AMA,AMARILLO,79111,United States
79042,HAPPY,TX,6,United States,AMA,AMARILLO,79111,United States
79044,HARTLEY,TX,6,United States,AMA,AMARILLO,79111,United States
79045,HEREFORD,TX,6,United States,AMA,AMARILLO,79111,United States
79051,KERRICK,TX,6,United States,AMA,AMARILLO,79111,United States
79057,MCLEAN,TX,6,United States,AMA,AMARILLO,79111,United States
79058,MASTERSON,TX,6,United States,AMA,AMARILLO,79111,United States
79063,NAZARETH,TX,6,United States,AMA,AMARILLO,79111,United States
79065,PAMPA,TX,6,United States,AMA,AMARILLO,79111,United States
79066,PAMPA,TX,6,United States,AMA,AMARILLO,79111,United States
79068,PANHANDLE,TX,6,United States,AMA,AMARILLO,79111,United States
79078,SANFORD,TX,6,United States,AMA,AMARILLO,79111,United States
79079,TWITTY,TX,6,United States,AMA,AMARILLO,79111,United States
79081,SPEARMAN,TX,6,United States,AMA,AMARILLO,79111,United States
79083,STINNETT,TX,6,United States,AMA,AMARILLO,79111,United States
79084,STRATFORD,TX,6,United States,AMA,AMARILLO,79111,United States
79085,SUMMERFIELD,TX,6,United States,AMA,AMARILLO,79111,United States
79086,SUNRAY,TX,6,United States,AMA,AMARILLO,79111,United States
79088,VIGO PARK,TX,6,United States,AMA,AMARILLO,79111,United States
79091,UMBARGER,TX,6,United States,AMA,AMARILLO,79111,United States
79092,VEGA,TX,6,United States,AMA,AMARILLO,79111,United States
79097,WHITE DEER,TX,6,United States,AMA,AMARILLO,79111,United States
79100,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79101,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79102,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79103,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79104,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79105,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79106,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79107,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79108,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79109,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79110,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79111,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79114,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79116,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79117,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79118,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79119,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79120,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79121,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79123,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79124,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79159,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79160,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79161,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79163,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79164,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79165,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79166,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79167,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79168,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79170,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79171,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79172,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
79173,AMARILLO,TX,6,United States,AMA,AMARILLO,79111,United States
